Age,Gender,City,Seniority level,Position ,Total years of experience,Yearly salary,Number of vacation days,Main language at work,Company type,Contract,Year
29,Female,Berlin,Middle,Frontend Developer,4,52000,30,English,Startup,unlimited,2019
33,Male,Berlin,Senior,QA,14,52000,24,English,Product,unlimited,2019
29,Male,Cologne,Middle,Manager,4,52000,30,English,Others,unlimited,2019
38,Male,Berlin,Middle,DevOps,15,52000,29,English,Product,unlimited,2019
28,Male,Munich,Junior,Data Scientist,2,52000,30,Deutsch,Consulting / Agency,unlimited,2019
30,Male,Bremen,Junior,Backend Developer,2,52000,27,Deutsch,Product,unlimited,2019
29,Female,Berlin,Middle,Backend Developer,6,52000,27,English,Product,unlimited,2019
32,Female,Stuttgart,Junior,Stuttgart,2,52000,30,English,Product,unlimited,2020
30,Female,Berlin,Middle,QA Engineer,4,52000,20,English,Startup,unlimited,2020
45,Female,Berlin,Lead,Product Manager,15,52000,28,English,Product,unlimited,2020
29,Female,Berlin,Junior,Data Scientist,2,52000,30,German,Consulting / Agency,unlimited,2020
27,Female,Munich,Middle,Data Engineer,7,52000,29,English,Product,unlimited,2019
30,Female,Munich,Senior,Software Engineer,8,52000,28,German,Consulting / Agency,unlimited,2020
27,Male,Munich,Senior,Software Engineer,8,52000,28,English,Product,unlimited,2020
27,Male,Frankfurt,Middle,Software Engineer,3,52000,27,German,Product,unlimited,2020
25,Male,Karlsruhe,Middle,Machine Learning Engineer,4,52200,30,Deutsch,Consulting / Agency,unlimited,2019
31,Female,Berlin,Junior,Machine Learning Engineer,1,52500,30,Deutsch,Consulting / Agency,unlimited,2019
25,Male,Amsterdam,Junior,Backend Developer,2,52500,28.5,English,Bank,unlimited,2019
32,Female,Hamburg,Junior,Data Engineer,2,52500,30,German,Consulting / Agency,unlimited,2020
30,Male,Frankfurt,Middle,Data Scientist,5,52500,30,English,Startup,unlimited,2020
36,Male,Bonn,Junior,DevOps,15,52500,30,English,Product,unlimited,2020
26,Female,Amsterdam,Middle,Backend Developer,4,52800,29,English,Bank,unlimited,2019
28,Male,"Warsaw, Poland",Middle,Software Engineer,6,52800,26,English,Consulting / Agency,unlimited,2020
29,Male,Berlin,Middle,Data Scientist,2,53000,27,French,Product,unlimited,2019
37,Male,Cologne,Middle,QA,4,53000,30,Deutsch,Consulting / Agency,unlimited,2019
30,Male,Wroclaw,Middle,Manager,8,53000,26,English,Bodyshop / Outsource,unlimited,2019
32,Male,Amsterdam,Middle,Backend Developer,5,53000,25,English,Product,unlimited,2019
29,Male,Konstanz area,Middle,Mobile Developer,6,53000,26,English,Startup,unlimited,2020
28,Female,Mannheim,Junior,Software Engineer,4,53000,30,English,Consulting / Agency,unlimited,2020
35,Female,Berlin,Middle,Designer (UI/UX),15,53000,24,English,Product,unlimited,2020
23,Male,Berlin,Middle,Software Engineer,5,53000,30,English,Product,unlimited,2020
31,Male,Boeblingen,Senior,QA Engineer,6,53000,30,English,Consulting / Agency,unlimited,2020
25,Female,Frankfurt,Middle,Software Engineer,3,53000,30,German,Product,unlimited,2020
42,Male,Berlin,Middle,Backend Developer,18,53000,26,English,Product,unlimited,2020
25,Male,Eindhoven,Senior,Backend Developer,6,53000,28,English,Product,unlimited,2019
28,Female,Berlin,Middle,Data Analyst,3,53000,30,English,Product,unlimited,2020
25,Male,Hamburg,Middle,Backend Developer,5,53500,29,English,Product,unlimited,2020
27,Male,Munich,Middle,QA,3,53600,28,English,Product,unlimited,2019
32,Male,Berlin,Middle,Backend Developer,2,53900,28,English,Product,unlimited,2019
30,Female,Berlin,Middle,Backend Developer,4,54000,30,English,Product,unlimited,2019
43,Male,Hamburg,Senior,Software Architect,15,54000,28,English,Startup,unlimited,2019
33,Female,Berlin,Junior,Researcher,8,54000,28,English,Product,Temporary contract,2019
33,Male,Munich,Senior,Fullstack Developer,12,54000,28,English,Startup,unlimited,2019
37,Male,Berlin,Middle,Backend Developer,3,54000,28,English,Startup,unlimited,2019
25,Female,Berlin,Senior,Fullstack Developer,6,54000,27,English,Product,unlimited,2019
32,Female,Berlin,Middle,Backend Developer,3,54000,30,English,Product,unlimited,2019
28,Male,Moscow,Lead,Frontend Developer,5,54000,30,Russian,Product,Temporary contract,2019
28,Male,Berlin,Junior,Frontend Developer,4,54000,24,English,Startup,unlimited,2020
40,Male,Berlin,Middle,Frontend Developer,7,54000,24,English,Product,unlimited,2020
29,Female,Stuttgart,Middle,QA Engineer,6,54000,26,English,Product,unlimited,2020
34,Male,Tallinn,Middle,Software Engineer,12,54000,28,English,Product,unlimited,2020
33,Male,Nuremberg ,Middle,Data Scientist,2,54000,30,English,Market Research ,unlimited,2020
26,Male,Berlin,Middle,Data Engineer,2,54000,27,English,Product,unlimited,2020
30,Female,Berlin,Middle,QA Engineer,5,54000,28,English,Product,unlimited,2020
29,Male,Berlin,Middle,Data Engineer,3,54000,30,German,Utilities,unlimited,2020
35,Male,Berlin,Senior,Backend Developer,12,54000,27,English,Product,unlimited,2020
37,Male,Berlin,Middle,QA Engineer,8,54000,30,German,Product,unlimited,2020
33,Male,Berlin,Middle,Software Engineer,7,54000,28,English,Startup,Temporary contract,2020
30,Female,Jena,Middle,Software Engineer,4,54000,24,English,Institute,Temporary contract,2020
34,Male,Munich,Senior,Frontend Developer,5,54000,28,English,Product,unlimited,2020
32,Female,Munich,Junior,It Consulting ,2,54000,27,German,Consulting / Agency,unlimited,2020
28,Male,Berlin,Middle,ML Engineer,5,54000,27,English,Startup,unlimited,2020
23,Male,"NJ, USA",Entry level,"Student, Software Developer, Data Engineer",4,54179.13,24,English,"Full-time position in Education, part-time position in at a data startup",unlimited,2020
38,Male,Köln,Middle,QA Engineer,7,54500,30,German,Consulting / Agency,unlimited,2020
28,Female,Berlin,Middle,Frontend Developer,3,54500,28,English,Product,unlimited,2020
29,Male,Berlin,Middle,Backend Developer,3,55000,22,English,Product,unlimited,2019
28,Male,Hamburg,Senior,Backend Developer,7,55000,25,English,Product,unlimited,2019
29,Male,Munich,Senior,Backend Developer,10,55000,26,English,Product,unlimited,2019
39,Female,Hamburg,Middle,Backend Developer,2,55000,28,Deutsch,Product,unlimited,2019
46,Male,Berlin,Junior,DevOps,0,55000,25,Deutsch,Product,unlimited,2019
35,Male,Frankfurt,Senior,Backend Developer,16,55000,24,English,Product,unlimited,2019
35,Male,Düsseldorf,Middle,Backend Developer,6,55000,30,English,Bodyshop / Outsource,unlimited,2019
28,Female,Berlin,Junior,Data Scientist,1,55000,28,English,Product,unlimited,2019
33,Male,Hamburg,Middle,Software Engineer,13,55000,29,English,Product,unlimited,2019
28,Male,Frankfurt,Middle,Data Scientist,2,55000,30,Deutsch,Product,unlimited,2019
42,Female,Berlin,Senior,Backend Developer,12,55000,26,English,Product,unlimited,2019
41,Male,Munich,Junior,Backend Developer,0,55000,30,English,Product,unlimited,2019
26,Male,Nuremberg,Junior,DevOps,0,55000,30,Deutsch,Others,unlimited,2019
30,Male,Kassel ,Middle,Frontend Developer,4,55000,29,Deutsch,Product,unlimited,2019
25,Male,Berlin,Middle,DevOps,3,55000,30,English,Startup,unlimited,2019
29,Male,Munich,Junior,Data Scientist,2,55000,30,Deutsch,Startup,unlimited,2019
30,Female,London,Junior,Data Engineer,3,55000,30,English,Product,unlimited,2019
30,Male,Berlin,Middle,Data Scientist,2,55000,30,English,Consulting / Agency,unlimited,2019
31,Male,Berlin,Middle,Product Manager,5,55000,24,Deutsch,Product,Temporary contract,2019
32,Female,Berlin,Middle,Mobile Developer,7,55000,23,English,Product,unlimited,2019
48,Male,Berlin,Senior,System Administrator,18,55000,28,English,Product,unlimited,2019
28,Female,Berlin,Senior,Backend Developer,6,55000,28,English,Product,unlimited,2019
38,Male,Dresden,Senior,Embedded Developer,8,55000,24,Deutsch,Product,unlimited,2019
32,Male,Frankfurt,Junior,Data Scientist,0,55000,30,English,Consulting / Agency,unlimited,2019
32,Male,Munich,Middle,Frontend Developer,3,55000,28,English,Product,unlimited,2019
33,Female,Munich,Middle,Manager,5,55000,28,English,Startup,unlimited,2019
29,Male,Berlin,Senior,Fullstack Developer,4,55000,25,English,Product,Temporary contract,2019
30,Male,Berlin,Middle,Support,2,55000,24,English,Product,unlimited,2019
40,Male,Berlin,Middle,Backend Developer,6,55000,27,English,Product,unlimited,2019
30,Male,Berlin,Senior,Mobile Developer,8,55000,24,English,Product,unlimited,2019
31,Male,Düsseldorf,Middle,Business Analyst,5,55000,27,English,Consulting / Agency,unlimited,2019
28,Male,Berlin,Middle,Software Engineer,3,55000,22,English,Startup,unlimited,2020
36,Male,Munich,Senior,Backend Developer,15,55000,28,English,Product,unlimited,2020
30,Male,Berlin,Middle,Backend Developer,5,55000,27,English,Product,unlimited,2020
35,Female,Berlin,Middle,Reporting Engineer,3,55000,31,German,Product,unlimited,2020
32,Female,Berlin,No level,Product Manager,8,55000,27,German,Consulting / Agency,unlimited,2020
37,Male,Berlin,Senior,Software Engineer,10,55000,26,English,Startup,unlimited,2020
42,Female,Berlin,Middle,QA Engineer,20,55000,30,English,Product,unlimited,2020
38,Male,Cologne,Senior,Software Engineer,11,55000,26,English,Product,unlimited,2020
29,Male,Berlin,Middle,Software Engineer,8,55000,24,English,Startup,unlimited,2020
45,Female,Frankfurt,Senior,DB developer/Data analyst,6,55000,28,English,Product,unlimited,2020
30,Male,Berlin,Senior,Software Engineer,11,55000,30,English,Startup,unlimited,2020
65,Male,Berlin,Senior,Software Engineer,25,55000,30,German,Product,unlimited,2020
29,Male,Bonn,Middle,Mobile Developer,5,55000,24,English,Product,unlimited,2020
26,Male,Karlsruhe,Junior,Software Engineer,5,55000,30,50/50,Consulting / Agency,unlimited,2020
28,Male,Stuttgart,Middle,Backend Developer,5,55000,30,German,Product,unlimited,2020
30,Male,Munich,Middle,Frontend Developer,4,55000,27,English,Product,unlimited,2020
30,Male,Hamburg,Senior,Frontend Developer,7,55000,28,English,Product,unlimited,2020
33,Male,Lübeck,Middle,Software Engineer,10,55000,27,German,Product,unlimited,2020
24,Male,Munich,Middle,Frontend Developer,3,55000,24,English,Product,unlimited,2019
32,Male,Cologne,Middle,DevOps,10,55000,28,English,Product,unlimited,2020
45,Male,Berlin,Senior,Backend Developer,30,55000,24,English,Startup,unlimited,2020
28,Male,Berlin,Middle,Backend Developer,8,55000,30,Deutsch,Product,unlimited,2019
29,Male,Düsseldorf,Middle,Frontend Developer,6,55000,30,German,Product,unlimited,2020
20,Female,Berlin,Junior,Data Scientist,1,55000,30,English,Product,unlimited,2020
36,Male,Berlin,Middle,Backend Developer,4,55000,28,English,Product,unlimited,2020
29,Female,Berlin,Middle,Software Engineer,5,55000,24,English,Startup,unlimited,2020
27,Male,Berlin,Middle,Data Scientist,5,55000,24,English,Product,unlimited,2020
34,Female,Berlin,Senior,QA Engineer,7,55000,25,English,Product,unlimited,2020
26,Male,Berlin,Junior,Data Scientist,2,55000,27,English,Others,unlimited,2020
27,Male,Nürnberg,Middle,QA Engineer,3,55000,30,German,Consulting / Agency,unlimited,2020
30,Male,Bielefeld,Junior,Software Engineer,5,55000,30,German,Product,unlimited,2020
26,Male,Berlin,Middle,Product Analyst,4,55000,26,English,Product,unlimited,2020
28,Male,Berlin,Junior,Product Analyst,4,55000,22,English,Product,unlimited,2020
30,Male,Hamburg,Middle,Data Scientist,5,55000,30,English,Product,unlimited,2020
34,Male,Ingolstadt ,Junior,Software Engineer,3.5,55000,30,German,Consulting / Agency,unlimited,2020
32,Female,Munich,Senior,QA Engineer,8,55000,24,German,Product,unlimited,2020
28,Male,Berlin,Middle,Frontend Developer,5,55000,30,English,Product,unlimited,2020
24,Female,Stuttgart,Middle,Software Engineer,2,55200,30,English,Consulting / Agency,unlimited,2020
29,Male,Bonn,Middle,Data Scientist,2,55200,30,English,Product,Temporary contract,2020
26,Male,Berlin,Middle,QA Engineer,4,55500,25,English,Startup,unlimited,2020
33,Male,Leipzig,Senior,Mobile Developer,13,56000,23,English,Consulting / Agency,unlimited,2019
30,Female,Munich,Senior,QA,6,56000,28,Deutsch,Consulting / Agency,unlimited,2019
32,Female,Frankfurt,Senior,Recruiter ,10,56000,24,English,Consulting / Agency,unlimited,2019
36,Male,Berlin,Middle,Data Scientist,18,56000,22,English,Product,Temporary contract,2019
26,Male,Munich,Middle,Backend Developer,3,56000,24,English,Product,unlimited,2019
24,Male,Berlin,Middle,Fullstack Developer,3,56000,24,English,Product,unlimited,2019
29,Male,Berlin,Senior,Backend Developer,8,56000,28,English,Product,unlimited,2020
30,Male,Berlin,Middle,Backend Developer,10,56000,30,English,Product,unlimited,2020
39,Male,Munich,Middle,BI IT Consultant,5,56000,30,German,Product,unlimited,2020
35,Male,Düsseldorf,Senior,Product Manager,5,56000,30,English,Product,unlimited,2020
21,Male,Toulouse,Middle,Data Scientist,3,56000,35,French,Product,unlimited,2019
29,Male,Berlin,Middle,Software Engineer,5,56000,30,English,Product,unlimited,2020
27,Male,Düsseldorf,Senior,SRE,7,56000,25,English,Product,unlimited,2019
29,Male,Berlin,Middle,Designer (UI/UX),6,56000,28,English,Startup,unlimited,2020
24,Male,Munich,Middle,Software Engineer,4,56000,24,English,Product,unlimited,2020
28,Male,Munich,Middle,Software Engineer,5,56000,25,English,Startup,unlimited,2020
30,Female,Berlin,Middle,Software Engineer,4,56000,30,English,Product,unlimited,2020
38,Male,Berlin,Senior,Data Scientist,15,56000,21,English,Product,unlimited,2020
34,Male,Hannover,Senior,Hardware Engineer,12,56000,30,English,Product,unlimited,2020
33,Male,Munich,Middle,Backend Developer,12,56000,28,English,Product,unlimited,2020
31,Male,Frankfurt,Middle,System Administrator,10,56300,30,English+Deutsch,Consulting / Agency,unlimited,2019
38,Male,Stuttgart,Senior,Software Engineer,15,56400,30,English,Product,unlimited,2020
30,Male,Berlin,Middle,Frontend Developer,7,56500,28,English,Product,unlimited,2019
31,Male,Munich,Senior,Frontend Developer,7,56600,30,Deutsch,Consulting / Agency,unlimited,2019
27,Male,Berlin,Middle,QA Engineer,5,56700,30,English,Product,unlimited,2020
37,Female,Berlin,Middle,Backend Developer,10,57000,26,English,Product,unlimited,2019
31,Female,Munich,Junior,Fullstack Developer,4,57000,28,Deutsch,Product,unlimited,2019
25,Female,Munich,Middle,Researcher,5,57000,28,English,Consulting / Agency,unlimited,2019
29,Female,Munich,Middle,Machine Learning Engineer,2,57000,25,English,Startup,unlimited,2019
28,Male,Munich,Senior,Frontend Developer,5,57000,26,English,Product,unlimited,2019
30,Male,Hamburg,Senior,Data Engineer,3,57000,27,English,Product,unlimited,2019
35,Male,Berlin,Middle,Business Analyst,7,57000,26,English,Startup,Temporary contract,2019
29,Female,Berlin,Middle,Data Scientist,3,57000,30,Deutsch,Product,unlimited,2019
34,Female,Berlin,Middle,Manager,3,57000,24,English,Product,unlimited,2019
27,Male,Hamburg,Middle,Backend Developer,3,57000,28,English,Product,unlimited,2019
37,Male,Berlin,Middle,Frontend Developer,6,57000,24,English,Product,unlimited,2020
28,Male,Munich,Senior,Mobile Developer,5,57000,30,English,Product,unlimited,2020
33,Female,Berlin,Middle,QA Engineer,9,57000,21,English,Startup,unlimited,2020
29,Male,Munich,Middle,Frontend Developer,5,57000,26,English,Product,unlimited,2020
40,Female,Berlin,Senior,Fullstack Developer,8,57000,26,German,Product,unlimited,2020
31,Female,Berlin,Middle,QA Engineer,11,57000,30,English,Startup,unlimited,2020
28,Male,Berlin,Key,Technical account manager ,4,57000,365,English,Product,unlimited,2020
25,Male,Berlin,Senior,Software Engineer,5,57000,24,English,Consulting / Agency,Temporary contract,2020
49,Male,Munich,Senior,Software Engineer,27,57000,30,German,Consulting / Agency,unlimited,2020
31,Female,Berlin,Junior,Software Engineer,1,57000,30,English,Retail,unlimited,2020
25,Female,Munich,Junior,ML Engineer,1,57000,30,English,Product,unlimited,2020
27,Male,Berlin,Middle,Backend Developer,3,57000,24,English,Product,unlimited,2020
29,Male,Berlin,Middle,Data Scientist,6,57000,28,English,Startup,unlimited,2020
28,Male,Munich,Senior,Software Engineer,8,57000,28,English,Product,unlimited,2020
28,Male,Munich,Senior,Software Engineer,8,57000,28,English,Product,unlimited,2020
31,Male,Hamburg,Middle,Data Scientist,6,57000,24,German,Product,unlimited,2020
40,Male,Berlin,Middle,Data Engineer,14,57000,24,English,Product,unlimited,2020
37,Male,Almere,Senior,Tech Lead,10,57600,25,English,Product,unlimited,2019
24,Male,Cologne,Junior,Data Scientist,1,57600,27,English,Consulting / Agency,unlimited,2020
43,Male,Cologne,Senior,Backend Developer,10,57600,26,German,Product,unlimited,2020
30,Female,Berlin,Lead,Frontend Developer,3,57600,30,English,Product,unlimited,2020
29,Male,Berlin,Middle,Product Manager,5,57750,30,English,Startup,unlimited,2020
30,Female,Karlsruhe,Middle,Product Manager,8,57760,30,English,Product,unlimited,2020
33,Male,Berlin,Middle,Backend Developer,4,58000,29,Deutsch,Product,unlimited,2019
26,Male,Munich,Middle,QA,3,58000,30,English,Product,unlimited,2019
39,Female,Munich,Middle,Backend Developer,17,58000,30,Deutsch,Product,unlimited,2019
27,Male,Munich,Middle,Data Engineer,1,58000,30,English,Startup,Temporary contract,2019
27,Male,Berlin,Senior,Manager,6,58000,27,English,Startup,unlimited,2019
36,Male,Berlin,Middle,Data Scientist,4,58000,30,Deutsch,Consulting / Agency,unlimited,2019
27,Male,Berlin,Middle,QA,4,58000,30,English,Product,unlimited,2019
27,Male,Amsterdam,Middle,Backend Developer,5,58000,30,English,Product,unlimited,2019
33,Female,Hamburg,Middle,Data Scientist,5,58000,28,Deutsch,Consulting / Agency,unlimited,2019
42,Male,Tallinn,Senior,Backend Developer,19,58000,25,English,Product,unlimited,2019
23,Male,Berlin,Middle,Backend Developer,4,58000,27,English,Startup,unlimited,2019
27,Male,Munich,Senior,QA Engineer,5,58000,30,English,Product,unlimited,2020
30,Male,Berlin,Senior,Mobile Developer,3,58000,28,English,Startup,unlimited,2020
24,Male,Munich,Middle,Software Engineer,3,58000,28,English,Consulting / Agency,unlimited,2020
26,Male,Munich,Junior,ML Engineer,1.5,58000,30,German,Consulting / Agency,unlimited,2020
33,Female,Munich,Senior,QA Engineer,6.5,58000,30,English,Product,unlimited,2020
24,Female,Hamburg,Middle,Frontend Developer,3,58000,24,Deutsch,Product,unlimited,2019
27,Male,Leeuwarden,Senior,Backend Developer,6,58000,25,English,Product,unlimited,2019
27,Female,Berlin,Middle,Data Scientist,3,58000,24,English,Product,unlimited,2020
31,Female,Munich,Middle,Software Engineer,2,58000,28,German,Product,unlimited,2020
